Part No,Description,Bin Location 1,Stock,Last Receipt,Av Cost
94703196,WHEEL CAP (ALLOY0,13B,1,01-07-2024 10:14:47,0.01
94711634,SHIELD-EXH MANIF HT,20A,1,26-02-2025 09:53:57,1068.03
94717215,CLUTCH CABLE,20A,1,10-09-2024 08:18:59,234.27
94719885,MIRROR LENS - RH,12E,1,25-02-2025 09:35:13,191.2
94721659,GASKET EXH MANIF PI,12F,1,26-02-2025 09:53:57,152.5
94725040,BRACKET-ENG FRT MT LH,20A,1,10-09-2024 12:14:56,27.39
94728346SP,TRAIL/B & RT50 FRON,BULK,1,20-09-2024 14:15:04,942.74
94757727,COVER-O/S RR VIEW MIR CLRDO-13,20B,1,04-04-2025 11:25:17,265.26
94823307,BATTERY-DR LK & IGN,13B,28,11-03-2025 10:28:38,44.26
95021341,WEATHERSTRIP-FRT S/D (DOOR SI) CRUZE-12,20B,1,01-07-2024 10:14:47,0.01
95147609,STRUT- FRT SUSP L,20B,1,07-05-2025 15:54:14,5265.14
95282262,COVER-FRT FOG LP OPG CRUZE-14,20A,1,01-07-2024 10:14:47,0.01
95291687,GUIDE-FRT BPR FASCIA,13C,1,22-11-2024 08:37:05,81.86
95473360,O:NMBR PLT TRIM,20A,1,01-07-2024 10:14:47,0.01
95528296,FILTER OIL,10A,4,26-11-2024 10:02:49,184.81
95528733,SPARK PLUG,11A,1,17-10-2024 10:54:24,236.29
9555039000,flasher unit,13C,1,16-11-2024 10:48:27,670
95599923,ADDITIVE 120ML,10B,7,12-10-2023 09:30:29,187.55
9594682,NUT-WHEEL (*95946820*),13B,1,06-02-2025 08:28:59,73.74
9595179,BOLT-FRT WHL BRG(*09595179*),13B,1,06-02-2025 08:28:59,101.64
95987921,HANDLE ASM-RR S/D O/S SPARK-17,13B,1,01-07-2024 10:14:47,0.01
96263705,SEAL-P/S PUMP RSVR,13C,2,05-07-2024 10:55:02,182.82
96272650,LATCH A-FRONT DOOR,13C,1,01-07-2024 10:14:47,0.01
9630018,CLIP PLASTIC JOLION HEV,13E,10,12-12-2024 12:05:35,2.24
96353002,GASKET-CM/SHF CVR,13C,1,04-07-2023 11:00:58,662.38
96409549,HANDLE ASM-FRT S/D O/S,13C,1,01-07-2024 10:14:47,0.01
96456713,MOUNT-RR SUSP STRUT,13C,3,01-11-2024 09:44:55,600.37
96460482,BASE ASM-RDO ANT,13C,1,01-07-2024 10:14:47,0.01
96468254,HANDLE ASM-FRT S/D O/S,Z9STOCK,1,13-05-2025 09:22:40,306.12
96473867,COVER CM/SHF-UPR,13C,1,01-07-2024 10:14:47,0.01
96690064,WINDOW-FRT S/D STA SPARK-11,20C,1,30-07-2024 11:25:05,846.56
96694773,COVER-GRILLE FOG LAMP(CHROM COATING)L/R,20C,1,04-10-2024 09:54:17,407.5
9674309080,STOP LIGHT,20C,1,01-07-2024 10:14:47,0.01
9675226780,SPEED SENSOR,13C,1,07-08-2023 09:27:51,85.65
9676898980,BEARING,13C,1,01-07-2024 10:14:47,0.01
96814098,BELT-TMG,13C,1,04-04-2025 11:22:21,337.04
96837812,POWER STRG PUMP,20B,1,28-10-2024 08:39:22,5632.05
96954323,BLOCK ASM-BAT POS CBL JUNC,13C,1,12-03-2024 11:39:50,1082.41
96958201,HOSE-RAD SURGE TK OTLT AVEO-18,17A,1,13-12-2024 08:02:52,762.97
97305715,CYL-HEAD COVER,13C,4,19-12-2024 15:15:34,1037.61
9730AE,OIL,14D,3,09-04-2025 12:32:44,447.76
9804163380,BTCH OF FILTERS,17D,1,14-01-2025 10:09:32,303.95
9810095280,INNER PANEL,20A,1,01-07-2024 10:14:47,0.01
98101657PR,PANEL LINING,20A,1,01-07-2024 10:14:47,0.01
9810271380,PILLAR CLIP,13C,4,01-07-2024 10:14:47,0.01
9817592480,REST CUP,13C,1,01-08-2023 09:42:47,366.62
9818914980,OIL FILTER,10B,10,04-04-2025 11:22:21,158.9
9829930180,ENGINE SPARK-PLUG,11A,8,31-03-2025 14:08:19,225.25
98369256ZD,CONTROL UNIT,20C,1,05-05-2025 11:15:44,3434.04
9837408880,ENGINE OIL PUMP,20C,1,30-01-2025 09:07:36,2860.83
aa180202,sp brake cleaner 500ml,10E,16,03-04-2025 08:28:43,66.83
AC118,CABIN FILTER CAPTIVA,10B,1,03-04-2025 15:22:22,146.72
AC46,CABIN FILTER (P190),10B,1,19-03-2025 13:26:54,103.95
AC70,CABIN FILTER CORSA D,10B,2,04-04-2025 16:56:53,107.67
ADG850P,AIR FILTER ISUZU P190,BULK,7,22-02-2023 08:56:17,117
ADG955,AIR FILTER,10C,1,10-10-2024 10:40:09,280
AG1054R,AIR FILTER,10C,3,21-02-2025 16:38:04,148.5
AG1199,AIR FILTER AVEO,10C,1,04-04-2025 16:56:53,135
AG1353,AIR FILTER CORSA D,10C,1,30-01-2025 16:45:25,135
AG1418,AIR FILTER CRUZE,10C,1,11-11-2024 12:24:41,141.75
AG1499,AIR FILTER CAPTIVA 2.4,10C,1,04-04-2025 16:56:53,168.75
AG1503,AIR FILTER SPARK 1.2,10C,1,30-01-2025 16:45:25,108
AG1538,AIR FILTER SONIC,10C,2,04-04-2025 16:56:53,114.75
AG1545,AIR FILTER UTE 1.8,10C,1,10-01-2025 10:39:49,114.75
AG1591,AIR FILTER KB6,10C,1,14-05-2025 09:40:56,283.5
AG1726,AIR FILTER CROSSLAND,10C,2,26-01-2024 13:00:56,248.24
AHS56032,DECOKE SET,WORKSHOP,1,27-02-2024 12:34:47,504
AI180302,PENATRATING SPRAY,10E,10,03-04-2025 08:28:43,39.86
AK/0004,WASTE,20A,4,03-04-2025 08:28:43,82.5
BD9985,FR BRAKE PADS,,1,13-03-2025 08:48:03,462
BKR6E-11,SPARK PLUGS,11A,22,06-05-2025 13:22:54,36.8
BNG54676,AC BRKT; PLENUM,11A,1,21-01-2025 10:42:07,35.24
BPR5EY,SPARK PLUG,11A,25,06-05-2025 13:22:54,36.14
BPR6ES-11,SPARK PLUG,11A,4,14-05-2025 11:29:08,41.6
BPR6EY,SPK PLUG ASM,11A,8,13-09-2023 14:31:28,20.76
BS-72056,P SERIES BLK NUDGE BAR,BULK,1,30-01-2023 15:33:37,3740
BT-3IT07,TENS TB,20A,1,18-10-2024 14:08:45,173.25
BU14,WIPER BLADE,17J,1,30-04-2025 12:47:51,53.04
BU18,WIPER BLADE,WALL,14,06-05-2025 13:22:54,41
BU22,WIPER BLADE,WALL,13,06-05-2025 13:22:54,47.5
CASEC500,ENGINE CLEANER,10E,3,19-03-2025 13:26:54,31.2
CASTROL,CASTROL J-MAX PLUS 15W40,DISPENSOR,792.2,04-04-2025 08:11:59,63.93
CV0060FD04PL,R FRT FENDER,BULK,1,18-08-2023 09:56:36,99
CV0060FD19,LHS FDR LINER CH UTE,BULK,1,01-07-2024 10:14:47,0.01
DCPR8E,SPARK PLUG,11A,5,07-01-2025 11:42:01,58.39
DEXOS2,SHELL AG 5W30,DISPENSOR,409.6,24-03-2025 07:53:27,82.46
DM5436BLK,RUBBER MAT,11D,8,02-04-2025 13:37:20,49
E145094,E:PETROL FILT,10B,3,17-12-2024 10:29:43,240.62
E149134,E:OIL FILTER,10A,2,04-04-2025 11:22:21,100.27
E160,FUEL FILTER OPTRA/AVEO,10D,2,11-12-2024 09:41:41,89.1
FT0647,TITAN 4134  TRANSFER CASE HAVAL,11B,4.5,17-01-2025 16:59:01,138
FT3247,ATF 6009,11C,7,26-07-2023 09:30:41,152.56
FUL120121,HEAD LAMP LH KB 08-13,20C,1,01-07-2024 10:14:47,0.01
G1132401940,SEDIMENTOR - ISU F,10A,1,29-01-2025 11:33:13,111.35
G1142,FUEL FILTER KB6,10D,2,12-08-2024 09:37:51,65
G1143,FUEL FILTER 4JK1(P190),10D,1,28-11-2024 13:53:16,148.5
G8970622940,AIR FILTER  - ISU N,10B,2,15-03-2025 09:09:27,448.56
G8973099270,FILTER OIL - ISU,10D,6,25-04-2025 14:57:56,85.58
G8973587200,OIL FILTER,10D,5,17-04-2025 14:30:51,307.15
G8979479960ALT-00,FRT BRAKE PAD KIT;,11E,4,14-05-2025 11:06:25,464.89
G90411732-00,FILTER  AIR - CORSA 96',10C,6,04-04-2025 11:24:54,133.05
G93156245-00,OIL FILTER,10D,11,04-04-2025 11:24:54,77.33
G93611316,FILTER FUEL - 2004,10D,1,11-02-2025 08:11:38,95.84
G93612928-00,FILTER FUEL,10C,4,18-11-2024 11:19:07,163.6
G95526685-00,FILTER KIT-OIL TRAX,10D,11,04-04-2025 11:24:54,34.15
G96879797-00,OIL FILTER,10D,3,04-02-2025 09:09:20,55.16
GIFT A/F,MEYERS MASCOT AIR FRESHENER,DISPLAY,20,11-11-2024 08:21:18,25.7
GIFT SOCKS,ISUZU BRANDED SOCKS,DISPLAY,2,18-03-2025 09:52:12,125
GJFJ00004P,MUDFLAP P SETIES W/MLD,BULK,2,27-11-2023 13:57:49,199.12
GJFJ00006P,WINDSHIELD SET,20A,1,10-05-2023 15:43:29,440
GJFJ00010P,MUDGUARD SET,BULK,5,21-06-2023 15:15:30,198.72
GJFJ00011P,WINDSHIELD SET H6 3RD GEN,20A,2,29-06-2023 15:35:50,454.85
GJFJ00012P,MUDGUARD SET H6 3RD GEN,BULK,2,12-10-2023 13:14:50,198.72
GJFJ00047P,SIDE STEP JOLION,BULK,1,24-04-2025 10:43:17,2904.39
GJFJ00231P,MUDGUARD JOLION PRO,BULK,2,27-02-2025 13:40:46,171.87
GWMPSERIESDCPLAIN,ALUMINIUM FRAME CLIP CVR P SERIES DC PLAIN NO RB N,20B,1,04-02-2025 14:42:59,2720
GWM-ST5-SBS-DC,(BS-72052)SPORTS BAR STEED 5 DC (72052T),BULK,1,07-03-2024 16:08:40,5308.8
h1,bulb fog lamp,11A,4,30-04-2025 08:07:42,19.8
H11,BULB FOG LAMP,11A,5,22-01-2025 08:08:23,88.96
H11-55W-12V,H11 FOG LIGHT BULB STEED 5,13D,2,04-02-2025 16:59:57,107.25
H16,GLOBE,11A,2,30-04-2025 08:07:42,246.19
h3,bulb fog lamp,11A,4,11-07-2024 15:31:24,37.07
H4-12V,(H4-60-55W-12V) LAMP BULB,13D,3,04-12-2024 11:20:30,33
H7,BULB,11A,8,30-04-2025 08:07:42,42.97
h8,globe,11A,1,04-03-2025 08:55:21,165
HB4,GLOBE,11A,3,30-04-2025 08:07:42,82.5
HC5GRIT,HAND CLEANER,11B,1,03-04-2025 08:28:43,156.28
ISU-KRAFT GIFT SET,OKIYO CHIBA KRAFT SET ISUZU,DISPLAY,2,01-10-2024 10:05:22,167.91
ISUZUBMPEND,PDP190 END CAP SET,11D,1,09-05-2025 08:09:50,131.53
IZ1498SFCPT,DEFENDER MULTI TOOL,DISPLAY,1,20-04-2023 11:41:20,214.1
LC10,CLAMP,11A,8,30-08-2024 11:53:11,37.14
LC12,CLAMP,11A,2,21-01-2025 15:13:52,8.53
LC28,CLAMP,12B,4,21-01-2025 15:09:54,10.08
LC6,CLAMP,11A,29,08-08-2023 09:29:46,9.92
LC8,CLAMP,11A,34,26-10-2023 15:23:05,11.76
lkr6f10,SPARK PLUG,,1,18-03-2025 16:25:51,136.5
LM48548-LM48510,INNER WHEEL BEARING STEED W/HORSE,13E,1,02-03-2023 10:33:16,110.56
LOCKTITE,LOCKTITE,10E,1,08-03-2025 09:46:43,36.4
MBD2330,BRAKE HUB & DRUM,11C,2,03-11-2023 09:08:46,590
MCT500,CABLE TIE,10E,68,09-01-2025 11:07:01,1.46
MEYCAL15,MEYERS CALENDER 2025,DISPLAY,6,10-12-2024 08:01:27,100
MEYCOOLER,MEYERS GREY COOLER,DISPLAY,3,04-03-2025 08:27:00,160.73
meyerscapg,MEYERS CAP GREY,DISPLAY,1,11-06-2024 12:04:51,91.52
meygift,MEYERS GIFT,DISPLAY,5,04-03-2025 08:27:00,342.51
MEYGSS/WS,GOLF SHIRT BRANDED,DISPLAY,8,19-04-2023 15:30:46,206.41
MEYKRAFT,OKIYO CHIBA KRAFT SET,DISPLAY,1,20-12-2024 13:52:55,362.64
MEYPEN,MEYERS PEN,DISPLAY,10,04-03-2025 08:27:00,29.24
MUX9/22BDB,MUX CARPETS,11E,1,11-04-2025 15:41:34,1572.48
N921,GLOBE,11A,3,09-04-2024 15:36:18,8.26
NI0127-21771,KNOB RECL LH,11A,1,17-05-2023 09:30:15,47.89
NI0155-10172,HDL RECLINER CVR LH,11A,1,27-10-2023 08:33:31,181.38
NPH,KWT NUMBER PLATE HLR,13C,75,06-03-2024 10:46:39,32.98
O991L227529,TOTAL QUARTS 9000 0W20,11B,15,08-05-2025 08:50:45,95.61
ppf10,fuse 10a,11A,5,11-04-2025 09:27:37,4
ppf15,fuse 15a,11A,3,11-04-2025 09:27:37,4
PPF20,FUSE 20A,11A,2,11-04-2025 09:27:37,4
PRD1853SWLA,SPARE WHEEL LOCK STEED 5,13E,1,19-09-2023 07:50:14,627.57
PRD1853WL,SPARE WHEEL LOCK P SERIES,13E,3,19-09-2023 07:50:14,627.57
PTR5A13,SPARK PLUG CAPTIVA,11A,3,04-04-2025 16:56:53,159.9
QB2,Q/BOND,10E,1,08-03-2025 09:42:55,50.4
RFSVW0243A,RSD FAN SHROUD,20B,1,01-07-2024 10:14:47,0.01
S.LECTROKLEEN,CONTACT SPRAY,10E,2,05-02-2025 12:45:35,77
S.QUICKSTART,QUICK START,10E,1,11-04-2025 08:10:37,98
S.SILICONE,SILICONE SPRAY,10E,2,10-01-2025 10:39:49,72.8
S0201,SILICONE SPRAY,10E,6,03-04-2025 08:28:43,39.86
SMD050317,OIL DRAIN PLUG WASHER HOVER,13D,5,04-01-2023 10:25:06,7.16
SMD136466,OIL FILTER,14A,1,12-11-2024 09:06:37,102.85
SMD184011,GASKET THERMOSTAT,13D,1,11-11-2024 16:06:24,33.62
STAN.BLADE,BLADE SET,,1,29-01-2025 08:34:35,33.68
TA0142FD19,LEFT FRONT FENDERLINER TOYOTA COROLLA1.6,BULK,1,01-07-2024 10:14:47,0.01
TA0142FD20,RIGHT FRONT FENDERLINER TOYOTA COROLLA 1.6,BULK,1,01-07-2024 10:14:47,0.01
TA0143BP01,Bumper RR Corolla Prestidge,BULK,1,01-07-2024 10:14:47,0.01
TFK6025DQ-HO,2.5 HO CLUTCH KIT,11B,4,10-03-2025 09:57:52,1935.48
TYC 20-F337-05-2B,rf head lamp,BULK,1,01-07-2024 10:14:47,0.01
UNIVSPORTPL,UNIVERSAL 4 PCE PRI,11D,17,06-05-2025 12:17:56,239.54
V506EH400G,TECTYL 506 400G,10E,1,22-01-2025 08:18:15,155
WBU18R,UTE WIPER BLADE LEFT,WALL,1,31-12-2024 09:06:35,134.67
WBU20R,UTE WIPER BLADE RIGHT,WALL,1,31-12-2024 09:06:35,144.33
yh8rtip,spark plug,11A,2,22-01-2025 17:21:10,156
YO00014080,R/H MOLDING ASM WINSCREEN GRANDLAND,20A,1,01-09-2023 08:21:32,695.1
z144,oil filter,10D,2,10-05-2024 10:34:08,273
z345,oil filter,10D,2,10-05-2024 10:34:08,229
Z519,OIL FILTER,10D,8,25-04-2025 09:54:33,73.65
Z529,HYU GETZ,10D,1,31-01-2024 15:40:22,224.1
Z595,OIL FILTER KB6,10D,1,10-05-2024 10:20:21,82.67
z75,fuel filter,10D,2,10-05-2024 10:34:08,105
